algorithm,user_id,diversity_mode,solution_rank,preference,cost,time,penalty,nutrition_penalty,diversity_score,breakfast_ids,lunch_dinner_ids,menu_ids,nutrient_totals,dri_limits
NSGA-II,2,with_diversity,46,117.2,44.72,433.0,0.79438,0.79438,11,"[14, 5, 94, 16, 76, 71]","[343, 298, 264, 216, 327, 270, 142, 286, 251, 208, 245, 336]","[14, 5, 94, 16, 76, 71, 343, 298, 264, 216, 327, 270, 142, 286, 251, 208, 245, 336]","{""Calcium, Ca"": 646.82608, ""Copper, Cu"": 1.6421148000000003, ""Iron, Fe"": 18.713336599999995, ""Magnesium, Mg"": 351.00502, ""Manganese, Mn"": 7.344947499999999, ""Phosphorus, P"": 1291.4682, ""Sodium, Na"": 2549.16012, ""Potassium, K"": 4435.8832, ""Zinc, Zn"": 19.134413600000002, ""Carbohydrate, by difference"": 319.96768099999997, ""Fiber, total dietary"": 32.1452926, ""Protein"": 94.3257855, ""Energy"": 2736.0288, ""Vitamin A"": 1207.5963299999999, ""Vitamin B-6"": 3.329259800000001, ""Vitamin B-12"": 8.2287287, ""Vitamin C, total ascorbic acid"": 320.920462, ""Vitamin D"": 0.568484, ""Vitamin E (alpha-tocopherol)"": 42.401109999999996, ""Thiamin"": 6.5036704, ""Riboflavin"": 4.599902, ""Niacin"": 16.212528000000002, ""Pantothenic acid"": 27.9910431, ""Vitamin B-9 Folic acid"": 388.71036000000004, ""Vitamin B-7"": 23.259147, ""Total lipid (fat)"": 137.62374999999997}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
NSGA-II,2,with_diversity,47,61.6,22.85,367.0,1.290321,1.290321,8,"[67, 12, 78, 14, 84, 79]","[358, 212, 130, 98, 109, 147, 245, 266]","[67, 12, 78, 14, 84, 79, 358, 212, 130, 98, 109, 147, 245, 266]","{""Calcium, Ca"": 1464.70874, ""Copper, Cu"": 1.1664882, ""Iron, Fe"": 11.912141, ""Magnesium, Mg"": 236.98872000000003, ""Manganese, Mn"": 5.9140852, ""Phosphorus, P"": 1216.07104, ""Sodium, Na"": 2400.8684000000003, ""Potassium, K"": 3591.1157000000003, ""Zinc, Zn"": 7.487421, ""Carbohydrate, by difference"": 324.79579, ""Fiber, total dietary"": 19.269744, ""Protein"": 69.60324200000001, ""Energy"": 2758.32503, ""Vitamin A"": 1219.9176900000002, ""Vitamin B-6"": 1.3771490000000002, ""Vitamin B-12"": 5.078643999999999, ""Vitamin C, total ascorbic acid"": 191.81159200000002, ""Vitamin D"": 2.0090095, ""Vitamin E (alpha-tocopherol)"": 22.78685, ""Thiamin"": 2.605544, ""Riboflavin"": 2.6771437, ""Niacin"": 12.9975702, ""Pantothenic acid"": 17.769262, ""Vitamin B-9 Folic acid"": 177.29609, ""Vitamin B-7"": 22.068972000000002, ""Total lipid (fat)"": 132.8122002}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
NSGA-II,2,with_diversity,48,104.3,51.59,634.0,0.622243,0.622243,12,"[29, 52, 55, 15, 12, 22, 64]","[101, 251, 254, 126, 342, 285, 286, 327, 346, 394, 343, 336, 147]","[29, 52, 55, 15, 12, 22, 64, 101, 251, 254, 126, 342, 285, 286, 327, 346, 394, 343, 336, 147]","{""Calcium, Ca"": 1529.4783999999997, ""Copper, Cu"": 1.4525579000000004, ""Iron, Fe"": 22.557625, ""Magnesium, Mg"": 559.1626200000001, ""Manganese, Mn"": 12.048413, ""Phosphorus, P"": 1779.0079, ""Sodium, Na"": 2505.4900000000002, ""Potassium, K"": 6488.6795999999995, ""Zinc, Zn"": 18.132626, ""Carbohydrate, by difference"": 343.15015999999997, ""Fiber, total dietary"": 38.636882, ""Protein"": 79.81535, ""Energy"": 2759.0613000000003, ""Vitamin A"": 1738.3337599999998, ""Vitamin B-6"": 5.046733000000001, ""Vitamin B-12"": 10.915553999999998, ""Vitamin C, total ascorbic acid"": 470.2901499999999, ""Vitamin D"": 0.295178, ""Vitamin E (alpha-tocopherol)"": 54.0547, ""Thiamin"": 5.8860244, ""Riboflavin"": 7.409804600000001, ""Niacin"": 16.342955999999997, ""Pantothenic acid"": 41.972965, ""Vitamin B-9 Folic acid"": 902.78846, ""Vitamin B-7"": 38.620266, ""Total lipid (fat)"": 124.97466999999999}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
NSGA-II,2,with_diversity,49,105.3,20.74,725.0,0.996364,0.996364,12,"[70, 61, 55, 57]","[189, 180, 269, 395, 127, 248, 212, 362, 150, 284, 266]","[70, 61, 55, 57, 189, 180, 269, 395, 127, 248, 212, 362, 150, 284, 266]","{""Calcium, Ca"": 1212.545878, ""Copper, Cu"": 1.4015832, ""Iron, Fe"": 13.518615299999997, ""Magnesium, Mg"": 434.88801, ""Manganese, Mn"": 4.3258532, ""Phosphorus, P"": 1102.2443528, ""Sodium, Na"": 2507.9811, ""Potassium, K"": 4273.051388, ""Zinc, Zn"": 9.51271, ""Carbohydrate, by difference"": 342.05128, ""Fiber, total dietary"": 26.291909999999994, ""Protein"": 67.53441529999999, ""Energy"": 2756.4879300000002, ""Vitamin A"": 922.09402, ""Vitamin B-6"": 3.9390451, ""Vitamin B-12"": 8.64364, ""Vitamin C, total ascorbic acid"": 354.596704, ""Vitamin D"": 0.3816081, ""Vitamin E (alpha-tocopherol)"": 47.11324, ""Thiamin"": 5.502276999999999, ""Riboflavin"": 3.1205167, ""Niacin"": 7.779727200000001, ""Pantothenic acid"": 23.929882000000003, ""Vitamin B-9 Folic acid"": 498.66931, ""Vitamin B-7"": 21.432339, ""Total lipid (fat)"": 133.3319902}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
NSGA-II,2,with_diversity,50,143.9,55.4,464.0,0.9708,0.9708,14,"[4, 75, 1, 67, 7, 44, 82, 12, 5]","[401, 136, 285, 112, 196, 341, 251, 208, 147, 245, 336]","[4, 75, 1, 67, 7, 44, 82, 12, 5, 401, 136, 285, 112, 196, 341, 251, 208, 147, 245, 336]","{""Calcium, Ca"": 620.3934200000001, ""Copper, Cu"": 0.9955105, ""Iron, Fe"": 16.347113599999997, ""Magnesium, Mg"": 284.53703, ""Manganese, Mn"": 2.5827459999999998, ""Phosphorus, P"": 761.3921999999999, ""Sodium, Na"": 2009.87639, ""Potassium, K"": 4972.6495, ""Zinc, Zn"": 4.7883576, ""Carbohydrate, by difference"": 344.34826999999996, ""Fiber, total dietary"": 39.683543500000006, ""Protein"": 54.2616715, ""Energy"": 2677.37, ""Vitamin A"": 1755.19787, ""Vitamin B-6"": 2.114015, ""Vitamin B-12"": 31.269695000000002, ""Vitamin C, total ascorbic acid"": 382.76789199999996, ""Vitamin D"": 0.1134617, ""Vitamin E (alpha-tocopherol)"": 45.28071, ""Thiamin"": 5.862404999999999, ""Riboflavin"": 5.551794099999999, ""Niacin"": 10.064962999999999, ""Pantothenic acid"": 42.743659, ""Vitamin B-9 Folic acid"": 409.2909, ""Vitamin B-7"": 13.177581999999997, ""Total lipid (fat)"": 136.90456999999998}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,2,without_diversity,1,103.3,22.88,273.0,0.886381,0.886381,12,"[48, 92, 51, 30, 89, 94]","[132, 155, 208, 391, 370, 242, 386, 248, 362, 381]","[48, 92, 51, 30, 89, 94, 132, 155, 208, 391, 370, 242, 386, 248, 362, 381]","{""Calcium, Ca"": 1845.8829, ""Copper, Cu"": 0.8136907999999999, ""Iron, Fe"": 14.33938, ""Magnesium, Mg"": 419.27943, ""Manganese, Mn"": 1.599912, ""Phosphorus, P"": 1570.5963, ""Sodium, Na"": 2534.0319, ""Potassium, K"": 4877.524, ""Zinc, Zn"": 8.551793, ""Carbohydrate, by difference"": 343.253581, ""Fiber, total dietary"": 30.621229999999997, ""Protein"": 83.643, ""Energy"": 2753.75972, ""Vitamin A"": 1669.96631, ""Vitamin B-6"": 2.3496962000000003, ""Vitamin B-12"": 10.939798999999999, ""Vitamin C, total ascorbic acid"": 250.11210999999997, ""Vitamin D"": 0.9222007, ""Vitamin E (alpha-tocopherol)"": 37.11223, ""Thiamin"": 23.208890000000004, ""Riboflavin"": 4.204414, ""Niacin"": 8.361881, ""Pantothenic acid"": 26.021937999999995, ""Vitamin B-9 Folic acid"": 488.2011, ""Vitamin B-7"": 32.691027, ""Total lipid (fat)"": 121.45024000000001}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,2,without_diversity,2,67.3,15.11,208.0,2.240607,2.240607,8,"[9, 50, 6, 91, 70]","[339, 265, 105, 336, 312, 266]","[9, 50, 6, 91, 70, 339, 265, 105, 336, 312, 266]","{""Calcium, Ca"": 577.0520900000001, ""Copper, Cu"": 1.1881844, ""Iron, Fe"": 8.563716799999998, ""Magnesium, Mg"": 155.31196, ""Manganese, Mn"": 6.858367099999999, ""Phosphorus, P"": 372.75793999999996, ""Sodium, Na"": 1761.54134, ""Potassium, K"": 2303.2581999999998, ""Zinc, Zn"": 3.1280789999999996, ""Carbohydrate, by difference"": 344.11046999999996, ""Fiber, total dietary"": 29.999802, ""Protein"": 49.49158200000001, ""Energy"": 2370.9082300000005, ""Vitamin A"": 746.84152, ""Vitamin B-6"": 1.1790208, ""Vitamin B-12"": 0.2820335, ""Vitamin C, total ascorbic acid"": 207.949342, ""Vitamin D"": 3.8788536000000002, ""Vitamin E (alpha-tocopherol)"": 8.0289635, ""Thiamin"": 0.6223405, ""Riboflavin"": 0.3961603, ""Niacin"": 4.1272052, ""Pantothenic acid"": 1.317448, ""Vitamin B-9 Folic acid"": 78.68242, ""Vitamin B-7"": 8.260486, ""Total lipid (fat)"": 136.09500819999997}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,2,without_diversity,3,67.1,13.84,272.0,0.954215,0.954215,8,"[59, 5, 86, 76]","[297, 191, 304, 309, 147, 336, 266]","[59, 5, 86, 76, 297, 191, 304, 309, 147, 336, 266]","{""Calcium, Ca"": 842.91496, ""Copper, Cu"": 0.9532034000000001, ""Iron, Fe"": 10.988558600000001, ""Magnesium, Mg"": 279.53848999999997, ""Manganese, Mn"": 4.7537224, ""Phosphorus, P"": 1108.28634, ""Sodium, Na"": 1789.5331199999998, ""Potassium, K"": 4112.4507, ""Zinc, Zn"": 8.478529600000002, ""Carbohydrate, by difference"": 191.460121, ""Fiber, total dietary"": 26.1174046, ""Protein"": 43.8739915, ""Energy"": 2070.33363, ""Vitamin A"": 335.91947000000005, ""Vitamin B-6"": 2.314975, ""Vitamin B-12"": 2.3321081, ""Vitamin C, total ascorbic acid"": 111.702634, ""Vitamin D"": 2.9306618, ""Vitamin E (alpha-tocopherol)"": 37.58262, ""Thiamin"": 3.5055200000000006, ""Riboflavin"": 1.6530574000000002, ""Niacin"": 7.891645200000001, ""Pantothenic acid"": 10.656948, ""Vitamin B-9 Folic acid"": 352.56721, ""Vitamin B-7"": 19.364901999999997, ""Total lipid (fat)"": 137.91264020000003}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,2,without_diversity,4,112.4,20.34,358.0,0.554435,0.554435,8,"[5, 3, 9, 50, 6]","[150, 393, 313, 309, 123, 297, 141, 132, 336, 266]","[5, 3, 9, 50, 6, 150, 393, 313, 309, 123, 297, 141, 132, 336, 266]","{""Calcium, Ca"": 1125.5330199999999, ""Copper, Cu"": 1.2343765, ""Iron, Fe"": 14.318916600000001, ""Magnesium, Mg"": 314.46549, ""Manganese, Mn"": 2.6402444000000003, ""Phosphorus, P"": 1211.59274, ""Sodium, Na"": 2330.8014200000002, ""Potassium, K"": 5142.980700000001, ""Zinc, Zn"": 7.106524599999999, ""Carbohydrate, by difference"": 288.91774000000004, ""Fiber, total dietary"": 49.795514600000004, ""Protein"": 71.2543175, ""Energy"": 2327.95603, ""Vitamin A"": 520.13952, ""Vitamin B-6"": 2.5624691000000004, ""Vitamin B-12"": 21.410128, ""Vitamin C, total ascorbic acid"": 169.22593399999997, ""Vitamin D"": 0.857968, ""Vitamin E (alpha-tocopherol)"": 43.28729, ""Thiamin"": 1.6500579999999998, ""Riboflavin"": 14.691392599999999, ""Niacin"": 8.5336392, ""Pantothenic acid"": 148.345929, ""Vitamin B-9 Folic acid"": 408.83671, ""Vitamin B-7"": 25.892413999999995, ""Total lipid (fat)"": 137.94959020000002}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,2,without_diversity,5,128.5,20.05,599.0,0.81415,0.81415,11,"[45, 42, 74, 12, 17, 55, 4]","[403, 252, 191, 211, 200, 155, 378, 234, 362, 336, 266]","[45, 42, 74, 12, 17, 55, 4, 403, 252, 191, 211, 200, 155, 378, 234, 362, 336, 266]","{""Calcium, Ca"": 578.9835400000001, ""Copper, Cu"": 1.8624966, ""Iron, Fe"": 21.372640999999998, ""Magnesium, Mg"": 532.20424, ""Manganese, Mn"": 7.170030499999999, ""Phosphorus, P"": 1274.18434, ""Sodium, Na"": 2310.2175, ""Potassium, K"": 5586.188800000001, ""Zinc, Zn"": 12.268687, ""Carbohydrate, by difference"": 336.32595, ""Fiber, total dietary"": 49.17833300000001, ""Protein"": 62.901292000000005, ""Energy"": 2700.4171300000003, ""Vitamin A"": 1171.64975, ""Vitamin B-6"": 3.9934562000000002, ""Vitamin B-12"": 15.911791999999998, ""Vitamin C, total ascorbic acid"": 171.522292, ""Vitamin D"": 0.6780193, ""Vitamin E (alpha-tocopherol)"": 59.38694000000001, ""Thiamin"": 9.249308, ""Riboflavin"": 4.119389300000002, ""Niacin"": 10.5283872, ""Pantothenic acid"": 32.138333, ""Vitamin B-9 Folic acid"": 461.20247, ""Vitamin B-7"": 21.673393, ""Total lipid (fat)"": 137.33516020000002}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,2,without_diversity,6,92.7,14.9,355.0,1.393964,1.393964,9,"[18, 54, 93, 76, 8, 24]","[339, 252, 358, 404, 266, 245, 336]","[18, 54, 93, 76, 8, 24, 339, 252, 358, 404, 266, 245, 336]","{""Calcium, Ca"": 1156.0917399999998, ""Copper, Cu"": 1.1414735, ""Iron, Fe"": 12.534361, ""Magnesium, Mg"": 329.11012, ""Manganese, Mn"": 7.3570500999999995, ""Phosphorus, P"": 968.2645399999999, ""Sodium, Na"": 1893.3934, ""Potassium, K"": 3336.4589, ""Zinc, Zn"": 6.0430309, ""Carbohydrate, by difference"": 344.48496100000006, ""Fiber, total dietary"": 15.407803999999999, ""Protein"": 46.433851999999995, ""Energy"": 2716.53963, ""Vitamin A"": 1083.28773, ""Vitamin B-6"": 1.557016, ""Vitamin B-12"": 19.42989, ""Vitamin C, total ascorbic acid"": 247.425442, ""Vitamin D"": 3.37364, ""Vitamin E (alpha-tocopherol)"": 21.88326, ""Thiamin"": 1.2617932, ""Riboflavin"": 4.9366867, ""Niacin"": 6.484943199999999, ""Pantothenic acid"": 35.40395, ""Vitamin B-9 Folic acid"": 186.3822, ""Vitamin B-7"": 18.863378, ""Total lipid (fat)"": 137.5039502}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
